   156.831,   130.596
   158.009,   131.459
   159.194,   132.326
   160.386,   133.197
   161.584,   134.072
   162.790,   134.951
   164.002,   135.835
   165.222,   136.722
   166.449,   137.614
   167.683,   138.509
   168.924,   139.410
   170.173,   140.314
   171.429,   141.223
   172.693,   142.137
   173.965,   143.055
   175.244,   143.978
   176.532,   144.906
   177.827,   145.838
   179.130,   146.775
   180.442,   147.717
   181.761,   148.664
   183.090,   149.616
   184.426,   150.573
   185.771,   151.535
   187.125,   152.503
   188.488,   153.476
   189.859,   154.454
   191.240,   155.437
   192.629,   156.426
   194.028,   157.421
   195.436,   158.421
   196.854,   159.428
   198.281,   160.439
   199.718,   161.457
   201.165,   162.481
   202.622,   163.511
   204.089,   164.547
   205.567,   165.590
   207.054,   166.639
   208.553,   167.694
   210.062,   168.756
   211.582,   169.824
   213.113,   170.900
   214.655,   171.982
   216.208,   173.071
   217.773,   174.167
   219.349,   175.270
   220.938,   176.381
   222.538,   177.499
   224.151,   178.625
   225.776,   179.758
   227.413,   180.899
   229.064,   182.048
   230.727,   183.205
   232.403,   184.370
   234.093,   185.543
   235.796,   186.725
   237.513,   187.916
   239.244,   189.115
   240.989,   190.323
   242.749,   191.540
   244.523,   192.766
   246.313,   194.002
   248.117,   195.247
   249.937,   196.501
   251.772,   197.766
   253.624,   199.041
   255.492,   200.325
   257.376,   201.620
   259.277,   202.926
   261.195,   204.243
   263.131,   205.570
   265.084,   206.909
   267.055,   208.259
   269.045,   209.620
   271.053,   210.994
   273.081,   212.379
   275.128,   213.777
   277.194,   215.187
   279.281,   216.610
   281.389,   218.046
   283.517,   219.495
   285.667,   220.958
   287.838,   222.435
   290.032,   223.926
   292.248,   225.432
   294.488,   226.952
   296.751,   228.487
   299.039,   230.037
   301.351,   231.604
   303.688,   233.186
   306.051,   234.785
   308.440,   236.401
   310.856,   238.034
   313.300,   239.684
   315.772,   241.352
   318.272,   243.039
   320.802,   244.745
   323.362,   246.470
   325.953,   248.215
   328.575,   249.980
   331.230,   251.766
   333.917,   253.573
   336.639,   255.402
   339.396,   257.253
   342.188,   259.128
   345.017,   261.026
   347.883,   262.948
   350.788,   264.895
   353.733,   266.868
   356.718,   268.867
   359.746,   270.893
   362.816,   272.947
   365.930,   275.030
   369.090,   277.141
   372.297,   279.284
   375.552,   281.457
   378.857,   283.663
   382.213,   285.902
   385.621,   288.175
   389.085,   290.483
   392.604,   292.828
   396.181,   295.211
   399.819,   297.633
   403.518,   300.094
   407.282,   302.598
   411.112,   305.145
   415.010,   307.736
   418.980,   310.374
   423.023,   313.060
   427.143,   315.795
   431.343,   318.583
   435.625,   321.424
   439.993,   324.321
   444.450,   327.277
   449.000,   330.293
   453.647,   333.372
   458.396,   336.518
   463.249,   339.732
   468.213,   343.018
   473.292,   346.380
   478.491,   349.820
   483.817,   353.343
   489.276,   356.953
   494.874,   360.654
   500.619,   364.451
   506.517,   368.349
   512.579,   372.353
   518.812,   376.470
   525.227,   380.706
   531.834,   385.067
   538.645,   389.563
   545.673,   394.201
   552.931,   398.989
   560.436,   403.940
   568.204,   409.063
   576.254,   414.371
   584.607,   419.877
   593.285,   425.597
   602.315,   431.549
   611.727,   437.750
   621.551,   444.223
   631.827,   450.992
   642.596,   458.084
   653.906,   465.533
   665.814,   473.374
   678.384,   481.649
   691.691,   490.410
   705.825,   499.714
   720.893,   509.631
   737.020,   520.245
   754.361,   531.657
   773.107,   543.991
   793.493,   557.405
   815.819,   572.094
   840.472,   588.312
   867.962,   606.397
   898.980,   626.801
   934.490,   650.159
   975.886,   677.388
  1025.281,   709.877
  1086.065,   749.857
  1164.096,   801.179
  1270.550,   871.194
  1429.902,   976.001
  1707.787,  1158.765
  2346.130,  1578.601
  4886.552,  3249.426
 37552.412, 24733.630
**********,**********
**********,**********
**********,**********
**********,**********
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
  Infinity,  Infinity
