     0.000,     4.000
     0.100,     4.141
     0.200,     4.276
     0.300,     4.407
     0.400,     4.534
     0.500,     4.657
     0.600,     4.777
     0.700,     4.893
     0.800,     5.007
     0.900,     5.117
     1.000,     5.225
     1.100,     5.331
     1.200,     5.434
     1.300,     5.535
     1.400,     5.634
     1.500,     5.731
     1.600,     5.826
     1.700,     5.919
     1.800,     6.010
     1.900,     6.100
     2.000,     6.189
     2.100,     6.276
     2.200,     6.361
     2.300,     6.445
     2.400,     6.528
     2.500,     6.610
     2.600,     6.690
     2.700,     6.769
     2.800,     6.847
     2.900,     6.924
     3.000,     6.999
     3.100,     7.074
     3.200,     7.148
     3.300,     7.220
     3.400,     7.292
     3.500,     7.363
     3.600,     7.433
     3.700,     7.502
     3.800,     7.570
     3.900,     7.637
     4.000,     7.704
     4.100,     7.770
     4.200,     7.835
     4.300,     7.899
     4.400,     7.962
     4.500,     8.025
     4.600,     8.087
     4.700,     8.149
     4.800,     8.209
     4.900,     8.269
     5.000,     8.329
     5.100,     8.388
     5.200,     8.446
     5.300,     8.503
     5.400,     8.560
     5.500,     8.617
     5.600,     8.672
     5.700,     8.728
     5.800,     8.782
     5.900,     8.836
     6.000,     8.890
     6.100,     8.943
     6.200,     8.996
     6.300,     9.048
     6.400,     9.099
     6.500,     9.150
     6.600,     9.201
     6.700,     9.251
     6.800,     9.300
     6.900,     9.350
     7.000,     9.398
     7.100,     9.447
     7.200,     9.494
     7.300,     9.542
     7.400,     9.589
     7.500,     9.635
     7.600,     9.681
     7.700,     9.727
     7.800,     9.772
     7.900,     9.817
     8.000,     9.862
     8.100,     9.906
     8.200,     9.950
     8.300,     9.993
     8.400,    10.036
     8.500,    10.079
     8.600,    10.121
     8.700,    10.163
     8.800,    10.205
     8.900,    10.246
     9.000,    10.287
     9.100,    10.327
     9.200,    10.367
     9.300,    10.407
     9.400,    10.447
     9.500,    10.486
     9.600,    10.525
     9.700,    10.564
     9.800,    10.602
     9.900,    10.640
    10.000,    10.677
    10.100,    10.715
    10.200,    10.752
    10.300,    10.789
    10.400,    10.825
    10.500,    10.861
    10.600,    10.897
    10.700,    10.933
    10.800,    10.968
    10.900,    11.003
    11.000,    11.038
    11.100,    11.072
    11.200,    11.106
    11.300,    11.140
    11.400,    11.174
    11.500,    11.207
    11.600,    11.241
    11.700,    11.274
    11.800,    11.306
    11.900,    11.339
    12.000,    11.371
    12.100,    11.403
    12.200,    11.434
    12.300,    11.466
    12.400,    11.497
    12.500,    11.528
    12.600,    11.559
    12.700,    11.589
    12.800,    11.619
    12.900,    11.649
    13.000,    11.679
    13.100,    11.709
    13.200,    11.738
    13.300,    11.767
    13.400,    11.796
    13.500,    11.825
    13.600,    11.853
    13.700,    11.882
    13.800,    11.910
    13.900,    11.937
    14.000,    11.965
    14.100,    11.993
    14.200,    12.020
    14.300,    12.047
    14.400,    12.074
    14.500,    12.100
    14.600,    12.127
    14.700,    12.153
    14.800,    12.179
    14.900,    12.205
    15.000,    12.231
    15.100,    12.256
    15.200,    12.281
    15.300,    12.307
    15.400,    12.331
    15.500,    12.356
    15.600,    12.381
    15.700,    12.405
    15.800,    12.429
    15.900,    12.454
    16.000,    12.477
    16.100,    12.501
    16.200,    12.525
    16.300,    12.548
    16.400,    12.571
    16.500,    12.594
    16.600,    12.617
    16.700,    12.640
    16.800,    12.662
    16.900,    12.685
    17.000,    12.707
    17.100,    12.729
    17.200,    12.751
    17.300,    12.773
    17.400,    12.794
    17.500,    12.816
    17.600,    12.837
    17.700,    12.858
    17.800,    12.879
    17.900,    12.900
    18.000,    12.921
    18.100,    12.941
    18.200,    12.961
    18.300,    12.982
    18.400,    13.002
    18.500,    13.022
    18.600,    13.042
    18.700,    13.061
    18.800,    13.081
    18.900,    13.100
    19.000,    13.120
    19.100,    13.139
    19.200,    13.158
    19.300,    13.177
    19.400,    13.195
    19.500,    13.214
    19.600,    13.232
    19.700,    13.251
    19.800,    13.269
    19.900,    13.287
    20.000,    13.305
    20.100,    13.323
    20.200,    13.340
    20.300,    13.358
    20.400,    13.375
    20.500,    13.393
    20.600,    13.410
    20.700,    13.427
    20.800,    13.444
    20.900,    13.461
    21.000,    13.478
    21.100,    13.494
    21.200,    13.511
    21.300,    13.527
    21.400,    13.543
    21.500,    13.560
    21.600,    13.576
    21.700,    13.592
    21.800,    13.607
    21.900,    13.623
    22.000,    13.639
    22.100,    13.654
    22.200,    13.670
    22.300,    13.685
    22.400,    13.700
    22.500,    13.715
    22.600,    13.730
    22.700,    13.745
    22.800,    13.760
    22.900,    13.774
    23.000,    13.789
    23.100,    13.804
    23.200,    13.818
    23.300,    13.832
    23.400,    13.846
    23.500,    13.860
    23.600,    13.874
    23.700,    13.888
    23.800,    13.902
    23.900,    13.916
    24.000,    13.929
    24.100,    13.943
    24.200,    13.956
    24.300,    13.969
    24.400,    13.983
    24.500,    13.996
    24.600,    14.009
    24.700,    14.022
    24.800,    14.035
    24.900,    14.047
    25.000,    14.060
    25.100,    14.073
    25.200,    14.085
    25.300,    14.098
    25.400,    14.110
    25.500,    14.122
    25.600,    14.134
    25.700,    14.146
    25.800,    14.158
    25.900,    14.170
    26.000,    14.182
    26.100,    14.194
    26.200,    14.206
    26.300,    14.217
    26.400,    14.229
    26.500,    14.240
    26.600,    14.251
    26.700,    14.263
    26.800,    14.274
    26.900,    14.285
    27.000,    14.296
    27.100,    14.307
    27.200,    14.318
    27.300,    14.329
    27.400,    14.340
    27.500,    14.350
    27.600,    14.361
    27.700,    14.371
    27.800,    14.382
    27.900,    14.392
    28.000,    14.402
    28.100,    14.413
    28.200,    14.423
    28.300,    14.433
    28.400,    14.443
    28.500,    14.453
    28.600,    14.463
    28.700,    14.473
    28.800,    14.482
    28.900,    14.492
    29.000,    14.502
    29.100,    14.511
    29.200,    14.521
    29.300,    14.530
    29.400,    14.540
    29.500,    14.549
    29.600,    14.558
    29.700,    14.567
    29.800,    14.576
    29.900,    14.586
    30.000,    14.595
    30.100,    14.603
    30.200,    14.612
    30.300,    14.621
    30.400,    14.630
    30.500,    14.639
    30.600,    14.647
    30.700,    14.656
    30.800,    14.664
    30.900,    14.673
    31.000,    14.681
    31.100,    14.689
    31.200,    14.698
    31.300,    14.706
    31.400,    14.714
    31.500,    14.722
    31.600,    14.730
    31.700,    14.738
    31.800,    14.746
    31.900,    14.754
    32.000,    14.762
    32.100,    14.770
    32.200,    14.778
    32.300,    14.785
    32.400,    14.793
    32.500,    14.800
    32.600,    14.808
    32.700,    14.815
    32.800,    14.823
    32.900,    14.830
    33.000,    14.838
    33.100,    14.845
    33.200,    14.852
    33.300,    14.859
    33.400,    14.866
    33.500,    14.873
    33.600,    14.880
    33.700,    14.887
    33.800,    14.894
    33.900,    14.901
    34.000,    14.908
    34.100,    14.915
    34.200,    14.922
    34.300,    14.928
    34.400,    14.935
    34.500,    14.942
    34.600,    14.948
    34.700,    14.955
    34.800,    14.961
    34.900,    14.968
    35.000,    14.974
    35.100,    14.980
    35.200,    14.987
    35.300,    14.993
    35.400,    14.999
    35.500,    15.005
    35.600,    15.011
