 0.000E+00, 0.897E+12, 0.000E+00, 0.150E+12, 0.000E+00
 0.100E+01, 0.897E+12, 0.131E+09, 0.149E+12, 0.000E+00
 0.200E+01, 0.897E+12, 0.263E+09, 0.149E+12, 0.000E+00
 0.300E+01, 0.897E+12, 0.394E+09, 0.149E+12, 0.000E+00
 0.400E+01, 0.897E+12, 0.526E+09, 0.149E+12, 0.000E+00
 0.500E+01, 0.897E+12, 0.657E+09, 0.149E+12, 0.000E+00
 0.600E+01, 0.897E+12, 0.788E+09, 0.149E+12, 0.000E+00
 0.700E+01, 0.897E+12, 0.920E+09, 0.149E+12, 0.000E+00
 0.800E+01, 0.897E+12, 0.105E+10, 0.149E+12, 0.000E+00
 0.900E+01, 0.897E+12, 0.118E+10, 0.149E+12, 0.000E+00
 0.100E+02, 0.897E+12, 0.131E+10, 0.149E+12, 0.000E+00
 0.110E+02, 0.897E+12, 0.145E+10, 0.149E+12, 0.000E+00
 0.120E+02, 0.897E+12, 0.158E+10, 0.149E+12, 0.000E+00
 0.130E+02, 0.897E+12, 0.171E+10, 0.149E+12, 0.000E+00
 0.140E+02, 0.897E+12, 0.184E+10, 0.149E+12, 0.000E+00
 0.150E+02, 0.897E+12, 0.197E+10, 0.149E+12, 0.000E+00
 0.160E+02, 0.897E+12, 0.210E+10, 0.149E+12, 0.000E+00
 0.170E+02, 0.897E+12, 0.223E+10, 0.149E+12, 0.000E+00
 0.180E+02, 0.897E+12, 0.237E+10, 0.149E+12, 0.000E+00
 0.190E+02, 0.897E+12, 0.250E+10, 0.149E+12, 0.000E+00
 0.200E+02, 0.897E+12, 0.263E+10, 0.149E+12, 0.000E+00
 0.210E+02, 0.897E+12, 0.276E+10, 0.149E+12, 0.000E+00
 0.220E+02, 0.897E+12, 0.289E+10, 0.149E+12, 0.000E+00
 0.230E+02, 0.897E+12, 0.302E+10, 0.149E+12, 0.000E+00
 0.240E+02, 0.897E+12, 0.315E+10, 0.149E+12, 0.000E+00
 0.250E+02, 0.897E+12, 0.328E+10, 0.149E+12, 0.000E+00
 0.260E+02, 0.897E+12, 0.342E+10, 0.149E+12, 0.000E+00
 0.270E+02, 0.897E+12, 0.355E+10, 0.149E+12, 0.000E+00
 0.280E+02, 0.897E+12, 0.368E+10, 0.149E+12, 0.000E+00
 0.290E+02, 0.897E+12, 0.381E+10, 0.149E+12, 0.000E+00
 0.300E+02, 0.897E+12, 0.394E+10, 0.149E+12, 0.000E+00
 0.310E+02, 0.897E+12, 0.407E+10, 0.149E+12, 0.000E+00
 0.320E+02, 0.897E+12, 0.420E+10, 0.149E+12, 0.000E+00
 0.330E+02, 0.897E+12, 0.434E+10, 0.149E+12, 0.000E+00
 0.340E+02, 0.896E+12, 0.447E+10, 0.149E+12, 0.000E+00
 0.350E+02, 0.896E+12, 0.460E+10, 0.149E+12, 0.000E+00
 0.360E+02, 0.896E+12, 0.473E+10, 0.149E+12, 0.000E+00
 0.370E+02, 0.896E+12, 0.486E+10, 0.149E+12, 0.000E+00
 0.380E+02, 0.896E+12, 0.499E+10, 0.149E+12, 0.000E+00
 0.390E+02, 0.896E+12, 0.512E+10, 0.149E+12, 0.000E+00
 0.400E+02, 0.896E+12, 0.525E+10, 0.149E+12, 0.000E+00
 0.410E+02, 0.896E+12, 0.539E+10, 0.149E+12, 0.000E+00
